market,status,side,size,maxSize,entryPrice,exitPrice,createdAt,createdAtHeight,closedAt,sumOpen,sumClose,netFunding,subaccountNumber
FIL-USD,OPEN,LONG,218,218,3.62583944954128440367,,2024-09-14T05:25:56.119Z,25247288,,218,0,0.000544,0,
ATOM-USD,OPEN,LONG,1562,1562,4.37798335467349551856,,2024-08-24T21:11:07.203Z,23603237,,1562,0,26.144252,0
OP-USD,OPEN,LONG,65,65,1.559,,2024-09-15T05:05:02.190Z,25326905,,65,0,-0.000325,0,
XRP-USD,OPEN,LONG,160,160,0.5885,,2024-09-15T04:00:11.256Z,25323320,,160,0,-0.036304,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.064321,0,
DOGE-USD,OPEN,LONG,2700,2700,0.10516333333333333333,,2024-09-14T11:35:18.204Z,25268255,,2700,0,-0.020799,0,
FIL-USD,OPEN,LONG,218,218,3.62583944954128440367,,2024-09-14T05:25:56.119Z,25247288,,218,0,0.001198,0,
ATOM-USD,OPEN,LONG,1562,1562,4.37798335467349551856,,2024-08-24T21:11:07.203Z,23603237,,1562,0,26.161434,0
ATOM-USD,OPEN,LONG,1586,1586,4.37427616645649432534,,2024-08-24T21:11:07.203Z,23603237,,1586,0,26.161434,0
OP-USD,OPEN,LONG,65,65,1.559,,2024-09-15T05:05:02.190Z,25326905,,65,0,-0.000455,0,
XRP-USD,OPEN,LONG,160,160,0.5885,,2024-09-15T04:00:11.256Z,25323320,,160,0,-0.03704,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.065663,0,
FIL-USD,OPEN,LONG,218,218,3.62583944954128440367,,2024-09-14T05:25:56.119Z,25247288,,218,0,0.001852,0,
ATOM-USD,OPEN,LONG,1586,1586,4.37427616645649432534,,2024-08-24T21:11:07.203Z,23603237,,1586,0,26.205842,0,
DYDX-USD,OPEN,LONG,10125,10125,1.10472661728395061731,,2024-06-07T06:57:45.111Z,17606805,,10125,0,-16.035961,0
ADA-USD,OPEN,LONG,1130,1130,0.34507079646017699115,,2024-09-15T11:18:20.642Z,25347504,,1130,0,0,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.205842,0,
DOT-USD,OPEN,LONG,2514,2514,4.85420445505171042165,,2024-07-22T01:28:19.683Z,20898387,,2514,0,33.207946,0
DYDX-USD,OPEN,LONG,10236,10236,1.10245232512700273547,,2024-06-07T06:57:45.111Z,17606805,,10236,0,-16.035961,0
AVAX-USD,OPEN,LONG,12.2,12.2,24.41286885245901639344,,2024-09-15T05:05:40.783Z,25326941,,12.2,0,0,0
NEAR-USD,OPEN,LONG,48,48,4.0965,,2024-09-15T17:40:06.354Z,25368624,,48,0,0,0,
XRP-USD,OPEN,LONG,330,330,0.58314242424242424242,,2024-09-15T04:00:11.256Z,25323320,,330,0,-0.03704,0
XRP-USD,OPEN,LONG,330,330,0.58314242424242424242,,2024-09-15T04:00:11.256Z,25323320,,330,0,-0.03737,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.066273,0,
DOGE-USD,OPEN,LONG,2700,2700,0.10516333333333333333,,2024-09-14T11:35:18.204Z,25268255,,2700,0,-0.020961,0,
FIL-USD,OPEN,LONG,218,218,3.62583944954128440367,,2024-09-14T05:25:56.119Z,25247288,,218,0,0.002506,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.247702,0
FIL-USD,OPEN,LONG,246,246,3.60787398373983739837,,2024-09-14T05:25:56.119Z,25247288,,246,0,0.002506,0
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.06731,0,
DOGE-USD,OPEN,LONG,2700,2700,0.10516333333333333333,,2024-09-14T11:35:18.204Z,25268255,,2700,0,-0.021096,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.315322,0
FIL-USD,OPEN,LONG,275,275,3.59122545454545454545,,2024-09-14T05:25:56.119Z,25247288,,275,0,0.002506,0
NEAR-USD,OPEN,LONG,72,72,4.075,,2024-09-15T17:40:06.354Z,25368624,,72,0,0,0
DOGE-USD,OPEN,LONG,3600,3600,0.104585,,2024-09-14T11:35:18.204Z,25268255,,3600,0,-0.021096,0
XRP-USD,OPEN,LONG,500,500,0.578878,,2024-09-15T04:00:11.256Z,25323320,,500,0,-0.03737,0
XRP-USD,OPEN,LONG,500,500,0.578878,,2024-09-15T04:00:11.256Z,25323320,,500,0,-0.03782,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.067798,0,
DOGE-USD,OPEN,LONG,3600,3600,0.104585,,2024-09-14T11:35:18.204Z,25268255,,3600,0,-0.022824,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.331422,0
NEAR-USD,OPEN,LONG,97,97,4.05309278350515463918,,2024-09-15T17:40:06.354Z,25368624,,97,0,0,0
XRP-USD,OPEN,LONG,500,500,0.578878,,2024-09-15T04:00:11.256Z,25323320,,500,0,-0.03792,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.069628,0,
DOGE-USD,OPEN,LONG,3600,3600,0.104585,,2024-09-14T11:35:18.204Z,25268255,,3600,0,-0.023832,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.341082,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.03792,0
AVAX-USD,OPEN,LONG,16.4,16.4,24.20725609756097560975,,2024-09-15T05:05:40.783Z,25326941,,16.4,0,0,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.038657,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.069811,0,
DOGE-USD,OPEN,LONG,3600,3600,0.104585,,2024-09-14T11:35:18.204Z,25268255,,3600,0,-0.024372,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.357182,0
NEAR-USD,OPEN,LONG,122,122,4.03114754098360655738,,2024-09-15T17:40:06.354Z,25368624,,122,0,0,0
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.024372,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.038791,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.070055,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.024417,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.402262,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.039863,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.070116,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.024507,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.436072,0
NEAR-USD,OPEN,LONG,122,122,4.03114754098360655738,,2024-09-15T17:40:06.354Z,25368624,,122,0,-0.00061,0,
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.041337,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.071885,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.534282,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.041806,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.072922,0,
ATOM-USD,OPEN,LONG,1610,1610,4.36994906832298136645,,2024-08-24T21:11:07.203Z,23603237,,1610,0,26.579362,0
ATOM-USD,OPEN,LONG,1634,1634,4.36480905752753977967,,2024-08-24T21:11:07.203Z,23603237,,1634,0,26.579362,0
NEAR-USD,OPEN,LONG,122,122,4.03114754098360655738,,2024-09-15T17:40:06.354Z,25368624,,122,0,-0.000732,0,
AVAX-USD,OPEN,LONG,16.4,16.4,24.20725609756097560975,,2024-09-15T05:05:40.783Z,25326941,,16.4,0,0.000164,0,
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.041873,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.074935,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.024732,0,
ATOM-USD,OPEN,LONG,1634,1634,4.36480905752753977967,,2024-08-24T21:11:07.203Z,23603237,,1634,0,26.750932,0
ATOM-USD,OPEN,LONG,1658,1658,4.35971652593486127864,,2024-08-24T21:11:07.203Z,23603237,,1658,0,26.750932,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.043012,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.075606,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.025092,0,
ATOM-USD,OPEN,LONG,1658,1658,4.35971652593486127864,,2024-08-24T21:11:07.203Z,23603237,,1658,0,26.848754,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.046027,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.076216,0,
ATOM-USD,OPEN,LONG,1658,1658,4.35971652593486127864,,2024-08-24T21:11:07.203Z,23603237,,1658,0,26.983052,0
ATOM-USD,OPEN,LONG,1682,1682,4.35481212841854934601,,2024-08-24T21:11:07.203Z,23603237,,1682,0,26.983052,0
ADA-USD,OPEN,LONG,1420,1420,0.34280985915492957746,,2024-09-15T11:18:20.642Z,25347504,,1420,0,0,0
DOT-USD,OPEN,LONG,2537,2537,4.84908947575877020104,,2024-07-22T01:28:19.683Z,20898387,,2537,0,33.207946,0
ADA-USD,OPEN,LONG,1720,1720,0.3409941860465116279,,2024-09-15T11:18:20.642Z,25347504,,1720,0,0,0
FIL-USD,OPEN,LONG,304,304,3.57536842105263157894,,2024-09-14T05:25:56.119Z,25247288,,304,0,0.002506,0
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,26.983052,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.048104,0,
BCH-USD,OPEN,LONG,0.61,0.61,324.53114754098360655738,,2024-09-14T11:45:23.062Z,25268819,,0.61,0,0.076338,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.025137,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.107663,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.076338,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.050047,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.077074,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.025362,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.175943,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.05534,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.077994,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.026037,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.312503,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.05802,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.078822,0,
DOGE-USD,OPEN,LONG,4500,4500,0.103856,,2024-09-14T11:35:18.204Z,25268255,,4500,0,-0.026127,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.544655,0
AVAX-USD,OPEN,LONG,20.6,20.6,24.09975728155339805825,,2024-09-15T05:05:40.783Z,25326941,,20.6,0,0.000164,0
FIL-USD,OPEN,LONG,333,333,3.56027027027027027026,,2024-09-14T05:25:56.119Z,25247288,,333,0,0.002506,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.059494,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.078914,0,
FIL-USD,OPEN,LONG,333,333,3.56027027027027027026,,2024-09-14T05:25:56.119Z,25247288,,333,0,0.002839,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.643661,0
ADA-USD,OPEN,LONG,2020,2020,0.33919801980198019801,,2024-09-15T11:18:20.642Z,25347504,,2020,0,0,0
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.002839,0
NEAR-USD,OPEN,LONG,147,147,4.00527210884353741497,,2024-09-15T17:40:06.354Z,25368624,,147,0,-0.000732,0,
AVAX-USD,OPEN,LONG,24.8,24.8,23.98294354838709677419,,2024-09-15T05:05:40.783Z,25326941,,24.8,0,0.000164,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.061437,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.079006,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.65561,0
DOGE-USD,OPEN,LONG,5500,5500,0.10316581818181818182,,2024-09-14T11:35:18.204Z,25268255,,5500,0,-0.026127,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.063849,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.079558,0,
DOGE-USD,OPEN,LONG,5500,5500,0.10316581818181818182,,2024-09-14T11:35:18.204Z,25268255,,5500,0,-0.026182,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.677801,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.066127,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.080478,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.003925,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.751202,0
DOGE-USD,OPEN,LONG,6500,6500,0.10257107692307692308,,2024-09-14T11:35:18.204Z,25268255,,6500,0,-0.026182,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.066328,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.08057,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.005011,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.771686,0
NEAR-USD,OPEN,LONG,147,147,4.00527210884353741497,,2024-09-15T17:40:06.354Z,25368624,,147,0,-0.001614,0,
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.066529,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.080662,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.870692,0
XRP-USD,OPEN,LONG,670,670,0.57528059701492537313,,2024-09-15T04:00:11.256Z,25323320,,670,0,-0.068271,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.080754,0,
DOGE-USD,OPEN,LONG,6500,6500,0.10257107692307692308,,2024-09-14T11:35:18.204Z,25268255,,6500,0,-0.026442,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.927023,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.081214,0,
DOGE-USD,OPEN,LONG,6500,6500,0.10257107692307692308,,2024-09-14T11:35:18.204Z,25268255,,6500,0,-0.026507,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.007545,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,27.986768,0
NEAR-USD,OPEN,LONG,147,147,4.00527210884353741497,,2024-09-15T17:40:06.354Z,25368624,,147,0,-0.002055,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,28.019201,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.08287,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,28.119914,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.083054,0,
ATOM-USD,OPEN,LONG,1707,1707,4.34948388986526069126,,2024-08-24T21:11:07.203Z,23603237,,1707,0,28.234283,0
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.234283,0
ADA-USD,OPEN,LONG,2320,2320,0.33784051724137931034,,2024-09-15T11:18:20.642Z,25347504,,2320,0,0,0,
AVAX-USD,OPEN,LONG,24.8,24.8,23.98294354838709677419,,2024-09-15T05:05:40.783Z,25326941,,24.8,0,0.000908,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.084066,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.014785,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.296635,0,
DOT-USD,OPEN,LONG,2561,2561,4.84252869972666926983,,2024-07-22T01:28:19.683Z,20898387,,2561,0,33.207946,0
DYDX-USD,OPEN,LONG,10352,10352,1.09969068778979907267,,2024-06-07T06:57:45.111Z,17606805,,10352,0,-16.035961,0
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.015509,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.310491,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.084434,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.378039,0
AVAX-USD,OPEN,LONG,24.8,24.8,23.98294354838709677419,,2024-09-15T05:05:40.783Z,25326941,,24.8,0,0.001156,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.08517,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.405751,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.085814,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.449051,0
DOGE-USD,OPEN,LONG,6500,6500,0.10257107692307692308,,2024-09-14T11:35:18.204Z,25268255,,6500,0,-0.026312,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.487155,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.086274,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.016595,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.625715,0
OP-USD,OPEN,LONG,65,65,1.559,,2024-09-15T05:05:02.190Z,25326905,,65,0,-0.00039,0,
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.086458,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.714047,0
BCH-USD,OPEN,LONG,0.92,0.92,320.67934782608695652174,,2024-09-14T11:45:23.062Z,25268819,,0.92,0,0.087102,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.019129,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.830091,0
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.087102,0
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.08859,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.861267,0
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.089582,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.019853,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,28.958259,0
ADA-USD,OPEN,LONG,2620,2620,0.33716030534351145038,,2024-09-15T11:18:20.642Z,25347504,,2620,0,0,0
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.090822,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.022025,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.008487,0
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.090946,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.023473,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.029271,0
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.024197,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.095087,0
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.096819,0
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.124531,0
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.024921,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.178223,0
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.230183,0
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.09107,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.268287,0
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.091194,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.316783,0
OP-USD,OPEN,LONG,65,65,1.559,,2024-09-15T05:05:02.190Z,25326905,,65,0,-0.00026,0,
BCH-USD,OPEN,LONG,1.24,1.24,318.51693548387096774194,,2024-09-14T11:45:23.062Z,25268819,,1.24,0,0.094046,0,
FIL-USD,OPEN,LONG,362,362,3.54582872928176795579,,2024-09-14T05:25:56.119Z,25247288,,362,0,0.026007,0,
ATOM-USD,OPEN,LONG,1732,1732,4.34376096997690531177,,2024-08-24T21:11:07.203Z,23603237,,1732,0,29.401651,0
